timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
9/25/2022,371.830056,378.650072,363.409424,365.566776,53.43,54.41,52.22,52.53,388583.254,388583.254
9/24/2022,384.356616,389.436832,370.090256,371.830056,55.23,55.96,53.18,53.43,477670.635,477670.635
9/23/2022,372.873936,385.122128,357.70288,384.287024,53.58,55.34,51.4,55.22,628774.838,628774.838
9/22/2022,355.545528,376.423128,352.274704,372.804344,51.09,54.09,50.62,53.57,615045.097,615045.097
9/21/2022,364.105344,386.374784,349.560616,355.545528,52.32,55.52,50.23,51.09,948476.557,948476.557
9/20/2022,368.072088,374.75292,353.944912,363.96616,52.89,53.85,50.86,52.3,740261.769,740261.769
9/19/2022,366.332288,373.987408,348.029592,368.211272,52.64,53.74,50.01,52.91,1189979.555,1189979.555
9/18/2022,402.520128,402.58972,363.409424,366.262696,57.84,57.85,52.22,52.63,524264.696,524264.696
9/17/2022,389.228056,406.695648,388.392952,402.450536,55.93,58.44,55.81,57.83,314150.499,314150.499
9/16/2022,392.15092,396.465624,380.041912,389.36724,56.35,56.97,54.61,55.95,469333.524,469333.524
9/15/2022,418.665472,423.328136,388.532136,392.081328,60.16,60.83,55.83,56.34,696696.515,696696.515
9/14/2022,411.219128,425.763856,404.538296,418.804656,59.09,61.18,58.13,60.18,753407.479,753407.479
9/13/2022,427.225288,469.606816,405.930136,411.28872,61.39,67.48,58.33,59.1,1440002.977,1440002.977
9/12/2022,432.583872,440.030216,418.108736,427.155696,62.16,63.23,60.08,61.38,492838.604,492838.604
9/11/2022,440.378176,448.659624,426.807736,432.583872,63.28,64.47,61.33,62.16,491835.138,491835.138
9/10/2022,425.485488,450.190648,421.309968,440.378176,61.14,64.69,60.54,63.28,643910.358,643910.358
9/9/2022,403.424824,431.052848,401.54584,425.415896,57.97,61.94,57.7,61.13,640028.177,640028.177
9/8/2022,398.831752,407.80912,390.132752,403.355232,57.31,58.6,56.06,57.96,526585.078,526585.078
