timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
7/29/2022,166213.3151,170377.5615,163207.4961,165714.9244,23845.25,24442.66,23414.03,23773.75,198298.5062,198298.5062
7/28/2022,160003.0179,168684.1483,157408.7372,166197.1436,22954.31,24199.72,22582.13,23842.93,236029.0741,236029.0741
7/27/2022,148155.6772,161106.5874,146676.9554,159990.0527,21254.67,23112.63,21042.53,22952.45,210971.198,210971.198
7/26/2022,148547.6285,148804.9793,144334.6583,148155.6772,21310.9,21347.82,20706.5,21254.67,177817.2433,177817.2433
7/25/2022,157373.8847,157993.353,148123.125,148547.6285,22577.13,22666,21250,21310.9,180344.7664,180344.7664
7/24/2022,156477.8269,160423.5481,155143.4641,157391.6594,22448.58,23014.64,22257.15,22579.68,115189.6728,115189.6728
7/23/2022,158124.6075,160326.8673,152894.9202,156495.1834,22684.83,23000.77,21934.57,22451.07,122137.7738,122137.7738
7/22/2022,161382.3404,165594.6135,156836.25,158124.6075,23152.19,23756.49,22500,22684.83,171598.4397,171598.4397
7/21/2022,161878.0127,163407.8283,155731.1469,161382.3404,23223.3,23442.77,22341.46,23152.19,184817.6819,184817.6819
7/20/2022,163099.1048,169221.0162,159667.5974,161878.0127,23398.48,24276.74,22906.19,23223.3,238762.1709,238762.1709
7/19/2022,156366.2989,165897.9,150420.1836,163086.1397,22432.58,23800,21579.54,23396.62,263770.7657,263770.7657
7/18/2022,144983.4724,158771.4699,144724.6577,156366.2989,20799.58,22777.63,20762.45,22432.58,239942.7313,239942.7313
7/17/2022,147743.9298,151152.0861,144637.9447,144973.5743,21195.6,21684.54,20750.01,20798.16,118229.4525,118229.4525
7/16/2022,145195.7938,150485.7063,142746.151,147743.9298,20830.04,21588.94,20478.61,21195.6,121011.6739,121011.6739
7/15/2022,143514.5092,147774.6,142074.7524,145195.7938,20588.84,21200,20382.29,20830.04,143343.3049,143343.3049
