timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
8/17/2022,1177.49664,1188.63136,1102.33728,1173.32112,169.2,170.8,158.4,168.6,155040.866,155040.866
8/16/2022,1135.74144,1212.29264,1125.99856,1176.80072,163.2,174.2,161.8,169.1,111423.671,111423.671
8/15/2022,1142.00472,1173.32112,1121.12712,1135.04552,164.1,168.6,161.1,163.1,94765.176,94765.176
8/14/2022,1148.268,1171.92928,1128.78224,1142.00472,165,168.4,162.2,164.1,44820.492,44820.492
8/13/2022,1149.65984,1168.44968,1137.13328,1148.268,165.2,167.9,163.4,165,73791.037,73791.037
8/12/2022,1103.0332,1155.2272,1086.33112,1149.65984,158.5,166,156.1,165.2,81694.325,81694.325
8/11/2022,1165.666,1173.32112,1086.33112,1103.0332,167.5,168.6,156.1,158.5,152112.034,152112.034
8/10/2022,1097.46584,1180.28032,1071.7168,1164.97008,157.7,169.6,154,167.4,109677.696,109677.696
8/9/2022,1161.49048,1196.9824,1079.37192,1097.46584,166.9,172,155.1,157.7,92256.276,92256.276
8/8/2022,1146.18024,1183.064,1128.78224,1161.49048,164.7,170,162.2,166.9,86786.679,86786.679
8/7/2022,1118.34344,1190.0232,1100.94544,1145.48432,160.7,171,158.2,164.6,115632.182,115632.182
8/6/2022,1124.60672,1148.96392,1114.86384,1117.64752,161.6,165.1,160.2,160.6,50207.522,50207.522
8/5/2022,1108.60056,1130.87,1089.1148,1124.60672,159.3,162.5,156.5,161.6,62871.089,62871.089
8/4/2022,1089.81072,1135.04552,1087.02704,1109.29648,156.6,163.1,156.2,159.4,67991.704,67991.704
8/3/2022,1091.20256,1143.39656,1079.37192,1090.50664,156.8,164.3,155.1,156.7,82592.036,82592.036
8/2/2022,1118.34344,1125.99856,1069.62904,1091.89848,160.7,161.8,153.7,156.9,94565.191,94565.191
8/1/2022,1076.58824,1123.21488,1057.7984,1118.34344,154.7,161.4,152,160.7,66668.641,66668.641
7/31/2022,1085.6352,1112.08016,1069.62904,1077.28416,156,159.8,153.7,154.8,51091.45,51091.45
7/30/2022,1113.472,1141.3088,1075.1964,1084.93928,160,164,154.5,155.9,66526.917,66526.917
7/29/2022,1129.47816,1158.01088,1104.42504,1112.77608,162.3,166.4,158.7,159.9,86702.571,86702.571
7/28/2022,1123.9108,1159.40272,1089.81072,1130.17408,161.5,166.6,156.6,162.4,105027.87,105027.87
7/27/2022,1050.8392,1134.3496,1042.48816,1125.30264,151,163,149.8,161.7,125734.492,125734.492
7/26/2022,998.6452,1053.62288,959.67368,1050.8392,143.5,151.4,137.9,151,123700.358,123700.358
7/25/2022,1053.62288,1059.88616,995.86152,997.94928,151.4,152.3,143.1,143.4,68099.961,68099.961
7/24/2022,1018.82688,1071.7168,1018.82688,1053.62288,146.4,154,146.4,151.4,53554.168,53554.168
7/23/2022,1037.61672,1052.92696,988.90232,1018.13096,149.1,151.3,142.1,146.3,68451.182,68451.182
7/22/2022,1050.8392,1071.7168,1031.35344,1036.9208,151,154,148.2,149,111201.222,111201.222
